주소,변환된 내용,토큰화
https://blog.naver.com/PostView.naver?blogId=wlsdud6818&logNo=223138373216&redirect=Dlog&widgetTypeCall=true&directAccess=false,내돈내산 마켓컬리 밀키트 추천  수린 한우사골솥밥 밀키트안녕하세요 싱입니다.오늘은 마켓컬리에서 솥밥밀키트가 있어서 한번 도전해보고싶어서 사봤어요  저의 첫 냄비밥이에요 ㅎㅎ출처  마켓컬리 앱저는 18900원 주고 샀는데 ㅎㅎ 글쓸때보니 ㅋㅋㅋ 10프로 세일하네요 ㅎㅎ 수린의 한우 사골 솥밥 밀키트 2인분은 1 한우 설깃살이 들어간답니다 출처  마켓컬리 앱마켓컬리앱에서 조리법이 두가지가 있더라구요. 저는 냄비밥으로 시도해봤어요 ㅎㅎ요건 냉장보관이여서 배송온 후에는 먹기전까지 냉장보관을 해줬어요.원재료명이 적혀있어서 사진을 찍어봤답니다.위에 앱에도 적혀있었던 조리법이 포장지에도 있어서 ㅎㅎ 보고 따라만 하면 된답니다.안에는 재료들이 들어있었어요.1 한우 설깃살 사골육수 국산 쌀 표고버섯 쪽파가 들어있었어요.재료들이 하나씩 진공포장 되어있어서 좋았어요.먼저 쌀을 씻어줄께요 쌀을 씻은 후에 한우 사골을 넣고 표고버섯도 넣어줬고 20분정도 쌀을 불려줬어요.저는 집에 ㅎㅎ 솥이 있어서 이곳에 솥밥을 해봤어요 ㅎㅎ불은 약불로 20분정도 끓여주고 5분정도 뜸을 들여주면 된답니다.밥을 하는동안 쪽파를 잘게 썰어줬어요  가위로 자르니 ㅎㅎ 크기가 일정하더라구요 ㅎㅎ한우 설깃살은 너무 오래 볶으면 질겨진다고해서 핏기가 없어질때쯤 까지만 볶아줬어요.준비는 이제 끝이에요 ㅎㅎ 이제 밥만 되면 된답니다 ㅎㅎ저는 여기에 ㅋㅋㅋ 소고기 등심을 같이 구워서 먹을려구요 ㅋㅋㅋ고기도 잘 구워졌네요 ㅎㅎ약불로 20분 끓인후 5분 뜸을 들이고 뚜껑을 열어봤어요 밥이 고슬고슬 잘됐답니다  냄비밥 처음인데 ㅋㅋㅋ 안태워먹었어요 ㅎㅎ다 된 냄비밥 위에 아까 썰어놓은 쪽파와 볶은 고기를 이쁘게 올려줬어요 ㅎㅎ비쥬얼이 너무 이쁘쥬 ㅎㅎ이제 먹어줘야하니 ㅎㅎ 잘 섞어줄께요 잘 섞어주니 ㅎㅎ 근사한 솥밥이 완성됐어요 밥을 밥공기에 담아주고 위에 구운 소고기 올려주니 ㅋㅋㅋ 스테이크 덮밥이 되더라구요 솥밥에 숭늉을 해먹고싶어서 넓게 펴서 조금더 불에 끓여서 누룽지를 만들어줬어요 ㅎㅎ누룽지 만들동안 ㅎㅎ 이제 솥밥을 먹어볼께요 ㅋㅋㅋ한입 먹어봤는데 한우사골에 간이 되어있는지 따로 간을 하지않아도 제입맛엔 맞더라구요 ㅎㅎ 사골육수가 베이스라서 그런지 구수했어요  무엇보다 냄비밥이 처음이였는데 ㅎㅎ 밥이 타지않아서 ㅋㅋㅋ 너무 맛있었어요 ㅎㅎ소고기와 쪽파가 들어가서 맛있었는데 여기에 표고버섯도 들어있어서 잘어울렸어요. 다음엔 표고버섯을 조금 더 추가해서 솥밥을 만들어도 좋을것같아요 ㅎㅎ아까 구웠던 소고기도 얹어서 ㅎㅎ 먹어줬는데 ㅎㅎ 얼마나 맛있게요 먹다가 조금 심심한것같아서 무생채와 같이 먹어줬어요 ㅎㅎ아까 불에 조금 더 끓였더니 약간의 누룽지가 눌었더라구요.물을 넣어주고 ㅎㅎ 집에 있던 누룽지를 넣어서 조금 기다렸다가 먹어줬어요 ㅎㅎ잘 섞어서 이제 먹어볼께요 ㅎㅎ베이스가 사골육수니까 ㅎㅎ 국물도 구수하더라구요 ㅋㅋㅋ 간이 조금 심심했지만 ㅎㅎ 나름대로 맛있더라구요 ㅎㅎ이 위에 고기를 얹어서 먹어도 잘어울렸어요 ㅎㅎ오늘은 마켓컬리의 수린의 한우사골솥밥 밀키트를 사서 만들어봤어요. 솥밥은 처음 시도해봤는데 설명대로 하니 냄비도 안태워먹고 ㅋㅋㅋ 맛있게 잘먹었답니다. 한우사골이 들어가서 그런지 밥이 윤기나고 구수하더라구요 ㅎㅎ 무엇보다 비쥬얼이 너무 이뻐서 집들이하거나 손님오시면 대접하기 좋을것같아요 ㅎㅎ 부모님도 드셔보시더니 맛있다고하셔서 ㅎㅎ 한번씩 사서 해먹을려구요 지금까지 싱이였습니다. 읽어주셔서 감사합니다.마켓컬리 오늘도컬리 ID_wlsdud6818 마켓컬리 마켓컬리밀키트 마켓컬리솥밥 솥밥밀키트 마켓컬리밀키트 마켓컬리밀키트추천 밀키트추천 공감 컬리 수린한우사골솥밥밀키트 수린사골솥밥밀키트 집들이메뉴 집들이밀키트안녕하세요 싱입니다. 일상과 맛집탐방을 기록하는 블로그에요. 조회후 공감 좋아요 1일 1포스팅중프로필464456891,"['내/Determiner', '돈/Noun', '내/Determiner', '산/Noun', '마켓/Noun', '컬리/Noun', '밀/Noun', '키트/Noun', '추천/Noun', '수린/Noun', '한우/Noun', '사골/Noun', '솥밥/Noun', '밀/Noun', '키트/Noun', '안녕하다/Adjective', '싱입니/Noun', '다/Josa', './Punctuation', '오늘/Noun', '은/Josa', '마켓/Noun', '컬리/Noun', '에서/Josa', '솥밥밀/Noun', '키트/Noun', '가/Josa', '있다/Adjective', '한번/Noun', '도전/Noun', '해보다/Verb', '사보다/Verb', '저/Noun', '의/Josa', '첫/Noun', '냄비/Noun', '밥/Noun', '이에요/Josa', 'ㅎㅎ/KoreanParticle', '출처/Noun', '마켓/Noun', '컬리/Noun', '앱저/Noun', '는/Josa', '18900원/Number', '주다/Verb', '사다/Verb', 'ㅎㅎ/KoreanParticle', '글/Noun', '쓸다/Verb', '때/Noun', '보다/Verb', 'ㅋㅋㅋ/KoreanParticle', '10/Number', '프로/Noun', '세/Noun', '이다/Verb', 'ㅎㅎ/KoreanParticle', '수린/Noun', '의/Josa', '한우/Noun', '사골/Noun', '솥밥/Noun', '밀/Noun', '키트/Noun', '2/Number', '인분/Noun', '은/Josa', '1/Number', '한우/Noun', '설깃/Noun', '살이/Noun', '들어가다/Verb', '출처/Noun', '마켓/Noun', '컬리/Noun', '앱/Noun', '마켓/Noun', '컬리/Noun', '앱/Noun', '에서/Josa', '조리법/Noun', '이/Josa', '두/Determiner', '가지/Noun', '가/Josa', '있다/Adjective', './Punctuation', '저/Noun', '는/Josa', '냄비/Noun', '밥/Noun', '으로/Josa', '시도/Noun', '해봤다/Verb', 'ㅎㅎ/KoreanParticle', '요건/Noun', '냉장/Noun', '보관/Noun', '이/Suffix', '여서/Josa', '배송/Noun', '온/Noun', '후/Noun', '에는/Josa', '먹다/Verb', '냉장/Noun', '보관/Noun', '을/Josa', '해주다/Verb', './Punctuation', '원/Modifier', '재료/Noun', '명/Suffix', '이/Josa', '적히다/Verb', '사진/Noun', '을/Josa', '찍다/Verb', '보다/Verb', './Punctuation', '위/Noun', '에/Josa', '앱/Noun', '에도/Josa', '적히다/Verb', '조리법/Noun', '이/Josa', '포장/Noun', '지다/Verb', '있다/Adjective', 'ㅎㅎ/KoreanParticle', '보고/Noun', '따르다/Verb', '하다/Verb', '되다/Verb', './Punctuation', '안/Noun', '에는/Josa', '재료/Noun', '들/Suffix', '이/Josa', '들다/Verb', './Punctuation', '1/Number', '한우/Noun', '설깃살/Noun', '사골/Noun', '육수/Noun', '국산/Noun', '쌀/Noun', '표고버섯/Noun', '쪽파/Noun', '가/Josa', '들다/Verb', './Punctuation', '재료/Noun', '들/Suffix', '이/Josa', '하나/Noun', '씩/Suffix', '진공/Noun', '포장/Noun', '되어다/Verb', '좋다/Adjective', './Punctuation', '먼저/Noun', '쌀/Noun', '을/Josa', '씻다/Verb', '쌀/Noun', '을/Josa', '씻다/Verb', '후/Noun', '에/Josa', '한우/Noun', '사골/Noun', '을/Josa', '넣다/Verb', '표고버섯/Noun', '도/Josa', '넣다/Verb', '주다/Verb', '20분/Number', '정도/Foreign', '쌀/Noun', '을/Josa', '불다/Verb', '주다/Verb', './Punctuation', '저/Noun', '는/Josa', '집/Noun', '에/Josa', 'ㅎㅎ/KoreanParticle', '솥/Noun', '이/Josa', '있다/Adjective', '이/Determiner', '곳/Noun', '에/Josa', '솥밥/Noun', '을/Josa', '해봤다/Verb', 'ㅎㅎ/KoreanParticle', '불/Noun', '은/Josa', '약/Modifier', '불로/Noun', '20분/Number', '정도/Foreign', '끓이다/Verb', '5분/Number', '정도/Foreign', '뜸/Noun', '을/Josa', '들이다/Verb', '되다/Verb', './Punctuation', '밥/Noun', '을/Josa', '하다/Verb', '동안/Noun', '쪽파/Noun', '를/Josa', '자다/Verb', '썰다/Verb', '주다/Verb', '가위/Noun', '로/Josa', '자르다/Verb', 'ㅎㅎ/KoreanParticle', '크기/Noun', '가/Josa', '일정하다/Adjective', 'ㅎㅎ/KoreanParticle', '한우/Noun', '설깃살/Noun', '은/Josa', '너무/Adverb', '오래/Adverb', '볶다/Verb', '질/Noun', '기다/Verb', '하다/Verb', '핏기/Noun', '가/Josa', '없어지다/Verb', '때/Noun', '쯤/Suffix', '까지만/Josa', '볶다/Verb', '주다/Verb', './Punctuation', '준비/Noun', '는/Josa', '이제/Noun', '끝/Noun', '이에요/Josa', 'ㅎㅎ/KoreanParticle', '이제/Noun', '밥/Noun', '만/Josa', '되다/Verb', '되다/Verb', 'ㅎㅎ/KoreanParticle', '저/Noun', '는/Josa', '여기/Noun', '에/Josa', 'ㅋㅋㅋ/KoreanParticle', '소고기/Noun', '등심/Noun', '을/Josa', '같이/Adverb', '굽다/Verb', '먹다/Verb', '구/Noun', '요/Josa', 'ㅋㅋㅋ/KoreanParticle', '고기/Noun', '도/Josa', '자다/Verb', '굽다/Verb', 'ㅎㅎ/KoreanParticle', '약/Modifier', '불로/Noun', '20분/Number', '끓이다/Verb', '후/Noun', '5분/Number', '뜸/Noun', '을/Josa', '들이다/Verb', '뚜껑/Noun', '을/Josa', '열다/Verb', '보다/Verb', '밥/Noun', '이/Josa', '고슬고슬/Noun', '잘/VerbPrefix', '돼다/Verb', '냄비/Noun', '밥/Noun', '처음/Noun', '인데/Josa', 'ㅋㅋㅋ/KoreanParticle', '안/VerbPrefix', '태우다/Verb', '먹다/Verb', 'ㅎㅎ/KoreanParticle', '다/Adverb', '되다/Verb', '냄비/Noun', '밥/Noun', '위/Noun', '에/Josa', '아깝다/Adjective', '썰다/Verb', '쪽파/Noun', '와/Josa', '볶다/Verb', '고기/Noun', '를/Josa', '이쁘다/Adjective', '올려주다/Verb', 'ㅎㅎ/KoreanParticle', '비쥬/Noun', '얼/Noun', '이/Josa', '너무/Adverb', '이쁘쥬/Noun', 'ㅎㅎ/KoreanParticle', '이제/Noun', '먹어주다/Verb', '야하다/Adjective', 'ㅎㅎ/KoreanParticle', '자다/Verb', '섞다/Verb', '자다/Verb', '섞다/Verb', 'ㅎㅎ/KoreanParticle', '근사하다/Adjective', '솥밥/Noun', '이/Josa', '완성/Noun', '돼다/Verb', '밥/Noun', '을/Josa', '밥/Noun', '공기/Noun', '에/Josa', '담다/Verb', '위/Noun', '에/Josa', '구/Modifier', '운/Noun', '소고기/Noun', '올려주다/Verb', 'ㅋㅋㅋ/KoreanParticle', '스테이크/Noun', '덮다/Verb', '밥/Noun', '이/Josa', '되다/Verb', '솥밥/Noun', '에/Josa', '숭늉/Noun', '을/Josa', '해먹/Noun', '고/Josa', '싶다/Verb', '넓다/Adjective', '펴다/Verb', '조금/Noun', '더/Noun', '불/Noun', '에/Josa', '끓이다/Verb', '누룽지/Noun', '를/Josa', '만/Noun', '들어주다/Verb', 'ㅎㅎ/KoreanParticle', '누룽지/Noun', '만들다/Verb', '동안/Noun', 'ㅎㅎ/KoreanParticle', '이제/Noun', '솥밥/Noun', '을/Josa', '먹다/Verb', '보다/Verb', 'ㅋㅋㅋ/KoreanParticle', '한/Determiner', '입/Noun', '먹다/Verb', '보다/Verb', '한우/Noun', '사골/Noun', '에/Josa', '간이/Noun', '되어다/Verb', '따로/Adverb', '간/Noun', '을/Josa', '하다/Verb', '않다/Verb', '제/Modifier', '입맛/Noun', '엔/Josa', '맞다/Verb', 'ㅎㅎ/KoreanParticle', '사골/Noun', '육수/Noun', '가/Josa', '베이스/Noun', '라서/Josa', '그렇다/Adjective', '구수하다/Adjective', '무엇/Noun', '보다/Josa', '냄비/Noun', '밥/Noun', '이/Josa', '처음/Noun', '이/Josa', '이다/Verb', 'ㅎㅎ/KoreanParticle', '밥/Noun', '이/Josa', '타지/Noun', '않다/Verb', 'ㅋㅋㅋ/KoreanParticle', '너무/Adverb', '맛있다/Adjective', 'ㅎㅎ/KoreanParticle', '소고기/Noun', '와/Josa', '쪽파/Noun', '가/Josa', '들어가다/Verb', '맛있다/Adjective', '여기/Noun', '에/Josa', '표고버섯/Noun', '도/Josa', '들다/Verb', '잘/VerbPrefix', '어울리다/Verb', './Punctuation', '다음/Noun', '엔/Josa', '표고버섯/Noun', '을/Josa', '조금/Noun', '더/Noun', '추가/Noun', '하다/Verb', '솥밥/Noun', '을/Josa', '만들다/Verb', '좋다/Adjective', '같다/Adjective', 'ㅎㅎ/KoreanParticle', '아깝다/Adjective', '굽다/Verb', '소고기/Noun', '도/Josa', '얹다/Verb', 'ㅎㅎ/KoreanParticle', '먹어주다/Verb', 'ㅎㅎ/KoreanParticle', '얼마나/Noun', '맛있다/Adjective', '먹다/Verb', '조금/Noun', '심심하다/Adjective', '같다/Adjective', '무생채/Noun', '와/Josa', '같이/Adverb', '먹어주다/Verb', 'ㅎㅎ/KoreanParticle', '아깝다/Adjective', '불/Noun', '에/Josa', '조금/Noun', '더/Noun', '끓이다/Verb', '약간/Noun', '의/Josa', '누룽지/Noun', '가/Josa', '눌었/Noun', '덥다/Adjective', './Punctuation', '물/Noun', '을/Josa', '넣다/Verb', 'ㅎㅎ/KoreanParticle', '집/Noun', '에/Josa', '있다/Adjective', '누룽지/Noun', '를/Josa', '넣다/Verb', '조금/Noun', '기다리다/Verb', '먹어주다/Verb', 'ㅎㅎ/KoreanParticle', '자다/Verb', '섞다/Verb', '이제/Noun', '먹다/Verb', '보다/Verb', 'ㅎㅎ/KoreanParticle', '베이스/Noun', '가/Josa', '사골/Noun', '육수/Noun', '니까/Josa', 'ㅎㅎ/KoreanParticle', '국물/Noun', '도/Josa', '구수하다/Adjective', 'ㅋㅋㅋ/KoreanParticle', '간이/Noun', '조금/Noun', '심심하다/Adjective', 'ㅎㅎ/KoreanParticle', '나름/Noun', '대로/Josa', '맛있다/Adjective', 'ㅎㅎ/KoreanParticle', '이/Noun', '위/Noun', '에/Josa', '고기/Noun', '를/Josa', '얹다/Verb', '먹다/Verb', '잘/VerbPrefix', '어울리다/Verb', 'ㅎㅎ/KoreanParticle', '오늘/Noun', '은/Josa', '마켓/Noun', '컬리/Noun', '의/Josa', '수린/Noun', '의/Josa', '한우/Noun', '사골/Noun', '솥밥/Noun', '밀/Noun', '키트/Noun', '를/Josa', '사서/Noun', '만들다/Verb', '보다/Verb', './Punctuation', '솥밥/Noun', '은/Josa', '처음/Noun', '시도/Noun', '해봤다/Verb', '설명/Noun', '대로/Josa', '하니/Noun', '냄비/Noun', '도/Josa', '안/VerbPrefix', '태우다/Verb', '먹다/Verb', 'ㅋㅋㅋ/KoreanParticle', '맛있다/Adjective', '잘/VerbPrefix', '먹다/Verb', './Punctuation', '한우/Noun', '사골/Noun', '이/Josa', '들어가다/Verb', '그렇다/Adjective', '밥/Noun', '이/Josa', '윤기/Noun', '나다/Verb', '구수하다/Adjective', 'ㅎㅎ/KoreanParticle', '무엇/Noun', '보다/Josa', '비쥬/Noun', '얼/Noun', '이/Josa', '너무/Adverb', '이쁘다/Adjective', '집들이/Noun', '하/Suffix', '거나/Noun', '손님/Noun', '오시/Noun', '면/Josa', '대접/Noun', '하다/Verb', '좋다/Adjective', '같다/Adjective', 'ㅎㅎ/KoreanParticle', '부모님/Noun', '도/Josa', '들다/Verb', '보다/Verb', '맛있다/Adjective', 'ㅎㅎ/KoreanParticle', '한번/Noun', '씩/Suffix', '사서/Noun', '해먹/Noun', '을/Josa', '려구/Noun', '요/Josa', '지금/Noun', '까지/Josa', '싱/Noun', '이/Josa', '이다/Verb', './Punctuation', '읽다/Verb', '감사하다/Verb', './Punctuation', '마켓/Noun', '컬리/Noun', '오늘/Noun', '도/Josa', '컬리/Noun', 'ID/Alpha', '_/Punctuation', 'wlsdud/Alpha', '6818/Number', '마켓/Noun', '컬리/Noun', '마켓/Noun', '컬리/Noun', '밀/Noun', '키트/Noun', '마켓/Noun', '컬리/Noun', '솥밥/Noun', '솥밥밀/Noun', '키트/Noun', '마켓/Noun', '컬리/Noun', '밀/Noun', '키트/Noun', '마켓/Noun', '컬리/Noun', '밀/Noun', '키트/Noun', '추천/Noun', '밀/Noun', '키트/Noun', '추천/Noun', '공감/Noun', '컬리/Noun', '수린/Noun', '한우/Noun', '사골/Noun', '솥밥밀/Noun', '키트/Noun', '수린/Noun', '사골/Noun', '솥밥밀/Noun', '키트/Noun', '집들이/Noun', '메뉴/Noun', '집들이/Noun', '밀/Noun', '키트/Noun', '안녕하다/Adjective', '싱입니/Noun', '다/Josa', './Punctuation', '일상/Noun', '과/Josa', '맛집/Noun', '탐방/Noun', '을/Josa', '기록/Noun', '하다/Verb', '블로그/Noun', '에요/Josa', './Punctuation', '조회/Noun', '후/Noun', '공감/Noun', '좋다/Adjective', '1일/Number', '1/Number', '포스팅/Noun', '중/Suffix', '프로필/Noun', '464456891/Number']"
