,ProductCode,MemberGrade,MemberName,ProductName,ReviewText,ReviewDate,ReviewLike
127,5136210,라벤더,한**,[바로생활] 아카시아꿀 스틱 10포,카이막에 뿌려먹으려 구매했어요. 꿀 맛은 다 비슷한거 같아요 ㅎㅎㅎ,2023.06.29,0
128,5136210,화이트,이**,[바로생활] 아카시아꿀 스틱 10포,요정도 길이에 들어있어요 양은적지만 휴대하기좋아요,2023.06.29,0
129,5136210,화이트,정**,[바로생활] 아카시아꿀 스틱 10포,살짝 비싼감이 있지만 낱개 포장되어 이용하기 좋아요. 소스 만드는데 소량 사용했어요.,2023.06.28,0
130,5136210,일반,장**,[바로생활] 아카시아꿀 스틱 10포,"한포씩 먹기가 좋아요ㅎㅎ 편리하고 향이 너무 많이 세지
않아서 좋아요ㅎㅎㅎ",2023.06.28,0
131,5136210,라벤더,최**,[바로생활] 아카시아꿀 스틱 10포,딱 생각하는 아카시아 꿀맛이에요 근데 꿀을 많이 먹는편이 아니라 개별포장되오서 너무 좋네요 다먹으면 떠사야겠어요,2023.06.27,0
132,5136210,프렌즈,배**,[바로생활] 아카시아꿀 스틱 10포,넘 맛있어요 재주문각~~ 건강템^^,2023.06.27,0
133,5136210,일반,김**,[바로생활] 아카시아꿀 스틱 10포,"빠른 배송 감사합니다
세일해서 저렴하게 잘 구매했습니다",2023.06.27,0
134,5136210,일반,윤**,[바로생활] 아카시아꿀 스틱 10포,편할거같아 구입합니다 ,2023.06.26,0
135,5136210,화이트,이**,[바로생활] 아카시아꿀 스틱 10포,요거트에 넣어 먹으려고 구입했어요,2023.06.26,0
136,5136210,일반,김**,[바로생활] 아카시아꿀 스틱 10포,카이막에 뿌려먹으려고 구매했어요 대용량보다는 먹기도 편하니 좋으네요 ,2023.06.25,0
137,5136210,퍼플,박**,[바로생활] 아카시아꿀 스틱 10포,소포장 되어 있어 들고 다니면서 먹기 좋아요~,2023.06.25,0
138,5136210,프렌즈,이**,[바로생활] 아카시아꿀 스틱 10포,그릭요거트에 먹기에 좋아요! 꿀 맛이 너무 무겁지 않아서 좋습니다~,2023.06.25,0
139,5136210,일반,최**,[바로생활] 아카시아꿀 스틱 10포,"점도가 엄청 높지 않아서 여기저기 요긴하게 사용할 수 있어요
아카시아 꿀이 쓴맛이 없어 가장 좋아합니다",2023.06.25,0
140,5136210,라벤더,박**,[바로생활] 아카시아꿀 스틱 10포,"요거트 먹을때 자주 넣어서 먹어요
같이 먹으면 더 맛있음",2023.06.25,0
141,5136210,일반,서**,[바로생활] 아카시아꿀 스틱 10포,"두번째 구매네요.
목이 간질간질할때 하나씩 먹기 좋아요.",2023.06.25,0
142,5136210,프렌즈,이**,[바로생활] 아카시아꿀 스틱 10포,그릭요거트에 먹으려규 구매,2023.06.25,0
143,5136210,프렌즈,진**,[바로생활] 아카시아꿀 스틱 10포,맛있네요 온가족 건강 위해♡,2023.06.24,0
144,5136210,라벤더,남**,[바로생활] 아카시아꿀 스틱 10포,카이막에 뿌려먹우니 정말 맛있어요~^^,2023.06.24,0
